id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,updated_at
VOT2428,Nancy,Boyd,45,F,LA,Independent,nancy.boyd@email.com,2008-08-15,2024-11-05,9/22/2024 23:30:03
VOT2429,Jerry,Mason,39,M,KY,Democrat,jerry.mason@email.com,2011-12-28,2024-11-05,4/10/2023 10:05:10
VOT243,Weston,Ellis,41,M,AK,Republican,weston.ellis@email.com,2010-11-10,2022-11-08,3/16/2023 18:13:27
VOT2430,Helen,Morales,56,F,OK,Republican,helen.morales@email.com,2000-05-10,2022-11-08,8/11/2025 2:50:58
VOT2431,Eugene,Kennedy,32,M,AR,Independent,eugene.kennedy@email.com,2016-09-22,2024-11-05,3/31/2024 3:06:32
VOT2432,Mary,Warren,50,F,IA,Democrat,mary.warren@email.com,2004-02-05,2024-11-05,9/9/2023 3:38:27
VOT2433,Douglas,Dixon,43,M,MS,Republican,douglas.dixon@email.com,2009-06-18,2024-11-05,3/26/2025 8:17:37
VOT2434,Linda,Ramos,28,F,UT,Independent,linda.ramos@email.com,2019-10-30,2020-11-03,1/21/2025 15:40:53
VOT2435,Randy,Reyes,51,M,KS,Democrat,randy.reyes@email.com,2004-03-15,2024-11-05,4/2/2025 21:07:23
VOT2436,Sarah,Burns,44,F,NE,Republican,sarah.burns@email.com,2009-07-25,2024-11-05,7/5/2023 22:27:57
VOT2437,Howard,Gordon,37,M,NM,Independent,howard.gordon@email.com,2013-12-08,2022-11-08,5/12/2024 8:06:38
VOT2438,Betty,Shaw,59,F,WV,Democrat,betty.shaw@email.com,1999-04-20,2024-11-05,11/24/2023 3:10:27
VOT2439,Billy,Holmes,41,M,ID,Republican,billy.holmes@email.com,2010-08-05,2024-11-05,4/23/2023 1:55:22
VOT244,Serenity,Harrison,49,F,VT,Independent,serenity.harrison@email.com,2006-03-22,2024-11-05,5/16/2024 18:06:12
VOT2440,Christine,Rice,33,F,HI,Independent,christine.rice@email.com,2016-01-18,2024-11-05,7/15/2023 21:06:49
VOT2441,Ronald,Robertson,55,M,NH,Democrat,ronald.robertson@email.com,2001-05-30,2020-11-03,7/14/2023 23:31:36
VOT2442,Jessica,Hunt,46,F,ME,Republican,jessica.hunt@email.com,2008-10-12,2024-11-05,7/24/2024 1:38:12
VOT2443,Kenneth,Black,40,M,RI,Independent,kenneth.black@email.com,2012-02-25,2024-11-05,2/7/2024 13:34:21
VOT2444,Maria,Daniels,62,F,MT,Democrat,maria.daniels@email.com,1994-07-08,2022-11-08,10/3/2024 22:13:27
VOT2445,Donald,Palmer,35,M,DE,Republican,donald.palmer@email.com,2014-11-20,2024-11-05,3/17/2023 0:38:28
VOT2446,Sharon,Mills,49,F,SD,Independent,sharon.mills@email.com,2006-04-02,2024-11-05,8/24/2025 12:31:09
VOT2447,Frank,Nichols,42,M,ND,Democrat,frank.nichols@email.com,2010-08-15,2024-11-05,4/21/2024 3:33:28
VOT2448,Carol,Grant,38,F,AK,Republican,carol.grant@email.com,2012-12-28,2020-11-03,4/3/2024 19:24:40
VOT2449,Larry,Knight,54,M,VT,Independent,larry.knight@email.com,2001-05-10,2024-11-05,2/6/2025 22:05:29
VOT245,Sawyer,Gibson,34,M,WY,Democrat,sawyer.gibson@email.com,2015-07-05,2024-11-05,12/31/2024 13:19:11
VOT2450,Sandra,Ferguson,30,F,WY,Democrat,sandra.ferguson@email.com,2018-09-22,2024-11-05,8/31/2025 17:38:54
VOT2451,Edward,Rose,47,M,CA,Republican,edward.rose@email.com,2007-02-05,2022-11-08,3/11/2025 14:14:04
VOT2452,Laura,Stone,43,F,TX,Independent,laura.stone@email.com,2009-06-18,2024-11-05,12/20/2024 0:52:33
VOT2453,Mark,Hawkins,36,M,FL,Democrat,mark.hawkins@email.com,2013-10-30,2024-11-05,4/22/2025 23:07:06
VOT2454,Joyce,Dunn,61,F,NY,Republican,joyce.dunn@email.com,1995-03-15,2024-11-05,7/15/2023 15:35:52
VOT2455,Raymond,Sims,39,M,PA,Independent,raymond.sims@email.com,2011-07-25,2020-11-03,12/29/2023 17:50:19
VOT2456,Deborah,Hudson,48,F,IL,Democrat,deborah.hudson@email.com,2007-12-08,2024-11-05,1/7/2024 16:55:29
VOT2457,George,Spencer,44,M,OH,Republican,george.spencer@email.com,2009-04-20,2024-11-05,12/11/2024 18:05:39
VOT2458,Patricia,Gardner,31,F,MI,Independent,patricia.gardner@email.com,2017-08-05,2022-11-08,2/23/2025 9:34:13
VOT2459,Roger,Stephens,52,M,NC,Democrat,roger.stephens@email.com,2004-01-18,2024-11-05,3/4/2023 20:51:47
VOT246,Valentina,McDonald,55,F,CA,Republican,valentina.mcdonald@email.com,2001-11-18,2024-11-05,7/31/2023 20:19:38
VOT2460,Kimberly,Payne,45,F,GA,Republican,kimberly.payne@email.com,2008-05-30,2024-11-05,7/4/2023 8:41:42
VOT2461,Arthur,Pierce,37,M,VA,Independent,arthur.pierce@email.com,2013-10-12,2024-11-05,1/13/2025 22:20:33
VOT2462,Ruth,Berry,58,F,WA,Democrat,ruth.berry@email.com,2002-02-25,2020-11-03,5/10/2025 13:44:16
VOT2463,Joseph,Arnold,34,M,AZ,Republican,joseph.arnold@email.com,2015-07-08,2024-11-05,8/26/2023 8:15:11
VOT2464,Margaret,Reynolds,50,F,MA,Independent,margaret.reynolds@email.com,2004-11-20,2024-11-05,8/1/2024 4:40:37
VOT2465,Fred,Ellis,46,M,TN,Democrat,fred.ellis@email.com,2008-04-02,2022-11-08,5/14/2025 0:26:02
VOT2466,Carolyn,Harrison,40,F,MO,Republican,carolyn.harrison@email.com,2012-08-15,2024-11-05,6/3/2025 15:50:11
VOT2467,Richard,Gibson,60,M,MD,Independent,richard.gibson@email.com,1998-12-28,2024-11-05,6/29/2025 17:31:47
VOT2468,Janet,McDonald,29,F,CO,Democrat,janet.mcdonald@email.com,2018-05-10,2024-11-05,12/3/2024 9:29:08
VOT2469,Timothy,Cruz,49,M,OR,Republican,timothy.cruz@email.com,2006-09-22,2020-11-03,2/9/2023 23:07:36
VOT247,Bennett,Cruz,30,M,TX,Independent,bennett.cruz@email.com,2018-04-02,2020-11-03,6/15/2023 5:57:03
VOT2470,Pamela,Marshall,42,F,NV,Independent,pamela.marshall@email.com,2010-02-05,2024-11-05,5/8/2023 0:51:03
VOT2471,Albert,Owens,38,M,CT,Democrat,albert.owens@email.com,2012-06-18,2024-11-05,1/26/2025 23:26:37
VOT2472,Virginia,Johnston,55,F,NJ,Republican,virginia.johnston@email.com,2001-10-30,2022-11-08,5/10/2025 2:21:11
VOT2473,Jeremy,Murray,33,M,IN,Independent,jeremy.murray@email.com,2016-03-15,2024-11-05,5/28/2023 12:33:32
VOT2474,Frances,Freeman,47,F,WI,Democrat,frances.freeman@email.com,2007-07-25,2024-11-05,3/15/2024 20:34:55
VOT2475,Phillip,Wells,41,M,SC,Republican,phillip.wells@email.com,2010-12-08,2024-11-05,5/18/2025 17:12:55
VOT2476,Susan,Webb,36,F,AL,Independent,susan.webb@email.com,2013-04-20,2020-11-03,1/28/2024 18:24:38
VOT2477,Louis,Simpson,54,M,LA,Democrat,louis.simpson@email.com,2001-08-05,2024-11-05,6/30/2025 4:21:11
VOT2478,Dorothy,Stevens,48,F,KY,Republican,dorothy.stevens@email.com,2007-01-18,2024-11-05,3/15/2023 0:07:46
VOT2479,Patrick,Tucker,30,M,OK,Independent,patrick.tucker@email.com,2018-05-30,2022-11-08,1/23/2025 11:01:01
VOT248,Paisley,Marshall,48,F,FL,Democrat,paisley.marshall@email.com,2007-08-15,2024-11-05,12/26/2024 18:28:47
VOT2480,Rose,Porter,44,F,AR,Democrat,rose.porter@email.com,2009-10-12,2024-11-05,12/10/2023 19:30:03
VOT2481,Willie,Hunter,40,M,Iowa,Republican,willie.hunter@email.com,2012-02-25,2024-11-05,2/8/2023 6:50:51
VOT2482,Katherine,Hicks,35,F,MS,Independent,katherine.hicks@email.com,2014-07-08,2024-11-05,3/28/2024 17:02:32
VOT2483,Terry,Crawford,57,M,UT,Democrat,terry.crawford@email.com,2000-11-20,2020-11-03,2/14/2023 10:54:33
VOT2484,Amy,Henry,31,F,KS,Republican,amy.henry@email.com,2017-04-02,2024-11-05,9/18/2024 18:06:04
VOT2485,Harold,Boyd,46,M,NE,Independent,harold.boyd@email.com,2008-08-15,2024-11-05,12/29/2023 6:26:47
VOT2486,Christine,Mason,43,F,NM,Democrat,christine.mason@email.com,2009-12-28,2022-11-08,12/24/2023 16:34:11
VOT2487,Gerald,Morales,39,M,WV,Republican,gerald.morales@email.com,2011-05-10,2024-11-05,10/11/2023 22:14:26
VOT2488,Debra,Kennedy,61,F,ID,Independent,debra.kennedy@email.com,1995-09-22,2024-11-05,3/5/2024 4:18:36
VOT2489,Arthur,Warren,28,M,HI,Democrat,arthur.warren@email.com,2019-02-05,2024-11-05,11/28/2024 2:52:20
VOT249,Damian,Owens,43,M,NY,Republican,damian.owens@email.com,2009-12-28,2024-11-05,7/19/2025 5:13:20
VOT2490,Jean,Dixon,50,F,NH,Republican,jean.dixon@email.com,2004-06-18,2020-11-03,2/1/2024 1:56:19
VOT2491,Bryan,Ramos,44,M,ME,Independent,bryan.ramos@email.com,2009-10-30,2024-11-05,5/26/2023 10:36:07
VOT2492,Kathryn,Reyes,37,F,RI,Democrat,kathryn.reyes@email.com,2013-03-15,2024-11-05,9/28/2023 19:37:53
VOT2493,Austin,Burns,52,M,MT,Republican,austin.burns@email.com,2004-07-25,2022-11-08,4/28/2025 1:50:53
VOT2494,Denise,Gordon,32,F,DE,Independent,denise.gordon@email.com,2016-12-08,2024-11-05,4/8/2023 9:47:45
VOT2495,Willie,Shaw,48,M,SD,Democrat,willie.shaw@email.com,2007-04-20,2024-11-05,8/14/2025 22:38:14
VOT2496,Rachel,Holmes,45,F,ND,Republican,rachel.holmes@email.com,2008-08-05,2024-11-05,8/10/2023 8:31:11
VOT2497,Aaron,Rice,38,M,AK,Independent,aaron.rice@email.com,2012-01-18,,10/31/2023 18:29:24
VOT2498,Judy,Robertson,59,F,VT,Democrat,judy.robertson@email.com,1999-05-30,2024-11-05,6/4/2023 18:59:01
VOT2499,Jonathan,Hunt,41,M,WY,Republican,,2010-10-12,2024-11-05,8/12/2023 1:12:03
VOT250,Raelynn,Johnston,37,F,PA,Independent,raelynn.johnston@email.com,2013-05-10,2022-11-08,6/9/2025 17:44:01
VOT2500,Carolyn,Black,34,F,CA,Independent,carolyn.black@email.com,2015-02-25,2022-11-08,5/15/2025 18:54:50
VOT2501,Eugene,Daniels,56,M,TX,Democrat,eugene.daniels@email.com,2000-07-08,2024-11-05,8/10/2023 17:42:48
VOT2502,Sara,Palmer,47,F,FL,Republican,sara.palmer@email.com,2007-11-20,2024-11-05,7/19/2024 19:41:07
VOT2503,Arthur,Mills,29,M,NY,Independent,arthur.mills@email.com,2018-04-02,2024-11-05,4/29/2024 21:19:38
VOT2504,Madison,Nichols,49,F,PA,Democrat,madison.nichols@email.com,2006-08-15,2020-11-03,1/11/2024 19:09:45
VOT2505,Gabriel,Grant,42,M,IL,Republican,gabriel.grant@email.com,2010-12-28,2024-11-05,9/28/2023 18:28:54
VOT2506,Samantha,Knight,36,F,OH,Independent,samantha.knight@email.com,2013-05-10,2024-11-05,4/19/2024 13:35:09
VOT2507,Albert,Ferguson,58,M,MI,Democrat,albert.ferguson@email.com,2002-09-22,2022-11-08,5/5/2025 17:59:06
VOT2508,Patricia,Rose,33,F,NC,Republican,patricia.rose@email.com,2016-02-05,2024-11-05,4/4/2023 9:36:21
VOT2509,Terry,Stone,45,M,GA,Independent,terry.stone@email.com,2008-06-18,2024-11-05,9/13/2023 21:51:48
VOT251,River,Murray,52,M,IL,Democrat,river.murray@email.com,2004-09-22,2024-11-05,7/6/2025 12:28:21
VOT2510,Amy,Hawkins,51,F,VA,Democrat,amy.hawkins@email.com,2004-10-30,2024-11-05,1/24/2023 5:04:47
VOT2511,Willie,Dunn,40,M,WA,Republican,willie.dunn@email.com,2012-03-15,2020-11-03,9/28/2024 7:57:24
VOT2512,Diana,Sims,30,F,AZ,Independent,diana.sims@email.com,2018-07-25,2024-11-05,11/19/2024 11:49:35
VOT2513,Gerald,Hudson,53,M,MA,Democrat,gerald.hudson@email.com,2003-12-08,2024-11-05,6/15/2023 2:54:52
VOT2514,Kelly,Spencer,46,F,TN,Republican,kelly.spencer@email.com,2008-04-20,2022-11-08,3/2/2023 15:59:03
VOT2515,Peter,Gardner,38,M,MO,Independent,peter.gardner@email.com,2012-08-05,2024-11-05,6/11/2024 6:43:03
VOT2516,Frances,Stephens,61,F,MD,Democrat,frances.stephens@email.com,1995-01-18,2024-11-05,7/22/2023 17:31:53
VOT2517,Harold,Payne,44,M,CO,Republican,harold.payne@email.com,2009-05-30,2024-11-05,2/27/2023 16:49:05
VOT2518,Judith,Pierce,31,F,OR,Independent,judith.pierce@email.com,2017-10-12,2020-11-03,12/29/2024 6:36:11
VOT2519,Benjamin,Berry,48,M,NV,Democrat,benjamin.berry@email.com,2007-02-25,2024-11-05,11/24/2024 16:31:48
VOT252,Alaina,Freeman,31,F,OH,Republican,alaina.freeman@email.com,2017-02-05,2024-11-05,3/30/2023 18:35:26
VOT2520,Lauren,Arnold,43,F,CT,Republican,lauren.arnold@email.com,2009-07-08,2024-11-05,1/1/2024 13:39:20
VOT2521,Keith,Reynolds,37,M,NJ,Independent,keith.reynolds@email.com,2013-11-20,2022-11-08,6/21/2023 7:05:55
VOT2522,Julie,Ellis,55,F,IN,Democrat,julie.ellis@email.com,2001-04-02,2024-11-05,7/31/2025 4:53:48
VOT2523,Carl,Harrison,39,M,WI,Republican,carl.harrison@email.com,2011-08-15,2024-11-05,11/18/2024 4:45:01
VOT2524,Teresa,Gibson,52,F,SC,Independent,teresa.gibson@email.com,2004-12-28,2024-11-05,2/25/2023 19:02:38
VOT2525,Lawrence,McDonald,35,M,AL,Democrat,lawrence.mcdonald@email.com,2014-05-10,2020-11-03,4/12/2025 0:46:26
VOT2526,Gloria,Cruz,47,F,LA,Republican,gloria.cruz@email.com,2007-09-22,2024-11-05,2/23/2023 15:44:16
VOT2527,Ralph,Marshall,60,M,KY,Independent,ralph.marshall@email.com,1998-02-05,2024-11-05,4/9/2023 2:58:03
VOT2528,Alice,Owens,32,F,OK,Democrat,alice.owens@email.com,2016-06-18,2022-11-08,5/27/2023 4:09:08
VOT2529,Juan,Johnston,49,M,AR,Republican,juan.johnston@email.com,2006-10-30,2024-11-05,4/12/2024 6:05:06
VOT253,Ashton,Wells,44,M,MI,Independent,ashton.wells@email.com,2009-06-18,2024-11-05,9/21/2024 17:15:43
VOT2530,Donna,Murray,44,F,IA,Independent,donna.murray@email.com,2009-03-15,2024-11-05,3/16/2023 10:51:02
VOT2531,Ryan,Freeman,38,M,MS,Democrat,ryan.freeman@email.com,2012-07-25,2024-11-05,6/22/2023 4:23:50
VOT2532,Brenda,Wells,56,F,UT,Republican,brenda.wells@email.com,2000-12-08,2020-11-03,2/27/2023 3:45:05
VOT2533,Scott,Webb,41,M,KS,Independent,scott.webb@email.com,2010-04-20,2024-11-05,8/9/2024 15:36:30
VOT2534,Barbara,Simpson,34,F,NE,Democrat,barbara.simpson@email.com,2015-08-05,2024-11-05,3/20/2025 21:25:48
VOT2535,Wayne,Stevens,50,M,NM,Republican,wayne.stevens@email.com,2004-01-18,2022-11-08,8/21/2025 21:54:12
VOT2536,Nancy,Tucker,45,F,WV,Independent,nancy.tucker@email.com,2008-05-30,2024-11-05,8/3/2023 4:55:48
VOT2537,Jerry,Porter,29,M,ID,Democrat,jerry.porter@email.com,2018-10-12,2024-11-05,8/26/2023 17:44:19
VOT2538,,,46,F,HI,Republican,helen.hunter@email.com,2008-02-25,2024-11-05,11/22/2024 18:13:48
VOT2539,Eugene,Hicks,42,M,NH,Independent,eugene.hicks@email.com,2010-07-08,2020-11-03,2/2/2024 6:11:25
VOT254,Lucia,Webb,58,F,NC,Democrat,lucia.webb@email.com,2002-10-30,2020-11-03,3/19/2025 10:25:34
VOT2540,Mary,Crawford,37,F,ME,Democrat,mary.crawford@email.com,2013-11-20,2024-11-05,5/10/2024 9:02:23
VOT2541,Douglas,Henry,59,M,RI,Republican,douglas.henry@email.com,1999-04-02,2024-11-05,2/6/2025 17:36:34
VOT2542,Linda,Boyd,30,F,MT,Independent,linda.boyd@email.com,2018-08-15,2022-11-08,7/28/2023 21:33:43
VOT2543,Randy,Mason,48,M,DE,Democrat,randy.mason@email.com,2007-12-28,2024-11-05,10/3/2023 0:54:25
VOT2544,Sarah,Morales,43,F,SD,Republican,sarah.morales@email.com,2009-05-10,2024-11-05,7/13/2023 21:06:46
VOT2545,Howard,Kennedy,36,M,ND,Independent,howard.kennedy@email.com,2013-09-22,2024-11-05,9/20/2023 1:20:27
VOT2546,Betty,Warren,54,F,AK,Democrat,betty.warren@email.com,2001-02-05,2020-11-03,9/9/2023 19:39:35
VOT2547,Billy,Dixon,40,M,VT,Republican,billy.dixon@email.com,2012-06-18,2024-11-05,3/17/2023 8:05:13
VOT2548,Christine,Ramos,31,F,WY,Independent,christine.ramos@email.com,2017-10-30,2024-11-05,12/22/2024 11:12:43
VOT2549,Ronald,Reyes,51,M,CA,Democrat,ronald.reyes@email.com,2004-03-15,2022-11-08,7/19/2025 20:23:38
VOT255,Milo,Simpson,29,M,GA,Republican,milo.simpson@email.com,2018-03-15,2024-11-05,1/24/2025 9:39:18
VOT2550,Jessica,Burns,44,F,TX,Republican,jessica.burns@email.com,2009-07-25,2024-11-05,6/9/2024 10:51:15
VOT2551,Kenneth,Gordon,39,M,FL,Independent,kenneth.gordon@email.com,2011-12-08,2024-11-05,4/24/2023 0:48:17
VOT2552,Maria,Shaw,61,F,NY,Democrat,maria.shaw@email.com,1995-04-20,2024-11-05,8/27/2023 12:53:51
VOT2553,Donald,Holmes,35,M,PA,Republican,donald.holmes@email.com,2014-08-05,2020-11-03,6/22/2023 8:32:41
VOT2554,Sharon,Rice,49,F,IL,Independent,sharon.rice@email.com,2006-01-18,2024-11-05,2/18/2025 6:18:27
VOT2555,Frank,Robertson,45,M,OH,Democrat,frank.robertson@email.com,2008-05-30,2024-11-05,6/17/2025 14:43:16
VOT2556,Carol,Hunt,33,F,MI,Republican,carol.hunt@email.com,2016-10-12,2022-11-08,3/8/2024 13:14:35
VOT2557,Larry,Black,52,M,NC,Independent,larry.black@email.com,2004-02-25,2024-11-05,6/5/2025 0:01:14
VOT2558,Sandra,Daniels,46,F,GA,Democrat,sandra.daniels@email.com,2008-07-08,2024-11-05,2/3/2024 11:40:14
VOT2559,Edward,Palmer,38,M,VA,Republican,edward.palmer@email.com,2012-11-20,2024-11-05,11/3/2024 16:21:40
VOT256,Elena,Stevens,46,F,VA,Independent,elena.stevens@email.com,2008-07-25,2024-11-05,11/15/2023 19:18:07
VOT2560,Laura,Mills,57,F,WA,Independent,laura.mills@email.com,2000-04-02,2020-11-03,4/25/2023 16:22:58
VOT2561,Mark,Nichols,41,M,AZ,Democrat,mark.nichols@email.com,2010-08-15,2024-11-05,6/23/2023 23:03:11
VOT2562,Joyce,Grant,30,F,MA,Republican,joyce.grant@email.com,2018-12-28,2024-11-05,7/12/2025 16:25:45
VOT2563,Raymond,Knight,47,M,TN,Independent,raymond.knight@email.com,2007-05-10,2022-11-08,8/7/2023 14:43:26
VOT2564,Deborah,Ferguson,44,F,MO,Democrat,deborah.ferguson@email.com,2009-09-22,2024-11-05,8/16/2023 7:57:45
VOT2565,George,Rose,36,M,MD,Republican,george.rose@email.com,2013-02-05,2024-11-05,5/3/2023 11:01:46
VOT2566,Patricia,Stone,58,F,CO,Independent,patricia.stone@email.com,2002-06-18,2024-11-05,9/12/2024 10:39:53
VOT2567,Roger,Hawkins,40,M,OR,Democrat,roger.hawkins@email.com,2012-10-30,2020-11-03,4/20/2023 1:17:14
VOT2568,Kimberly,Dunn,48,F,NV,Republican,kimberly.dunn@email.com,2007-03-15,2024-11-05,12/23/2024 10:31:35
VOT2569,Arthur,Sims,53,M,CT,Independent,arthur.sims@email.com,2003-07-25,2024-11-05,9/16/2024 15:00:06
VOT257,Graham,Tucker,39,M,WA,Democrat,graham.tucker@email.com,2011-12-08,2022-11-08,4/27/2025 8:02:07
VOT2570,Ruth,Hudson,34,F,NJ,Democrat,ruth.hudson@email.com,2015-12-08,2022-11-08,2/29/2024 22:15:53
VOT2571,Joseph,Spencer,50,M,IN,Republican,joseph.spencer@email.com,2004-04-20,2024-11-05,11/8/2024 23:07:38
VOT2572,Margaret,Gardner,42,F,WI,Independent,margaret.gardner@email.com,2010-08-05,2024-11-05,7/28/2023 20:18:50
VOT2573,Fred,Stephens,29,M,SC,Democrat,fred.stephens@email.com,2018-01-18,2024-11-05,6/1/2023 8:51:55
VOT2574,Carolyn,Payne,45,F,AL,Republican,carolyn.payne@email.com,2008-05-30,2020-11-03,10/1/2024 19:46:54
VOT2575,Richard,Pierce,41,M,LA,Independent,richard.pierce@email.com,2010-10-12,2024-11-05,1/25/2025 22:52:33
VOT2576,Janet,Berry,37,F,KY,Democrat,janet.berry@email.com,2013-02-25,2024-11-05,1/1/2024 4:05:25
VOT2577,Timothy,Arnold,56,M,OK,Republican,timothy.arnold@email.com,2000-07-08,2022-11-08,6/21/2024 14:21:51
VOT2578,Pamela,Reynolds,31,F,AR,Independent,pamela.reynolds@email.com,2017-11-20,2024-11-05,1/30/2025 23:07:35
VOT2579,Albert,Ellis,49,M,IA,Democrat,albert.ellis@email.com,2006-04-02,2024-11-05,7/11/2025 21:05:44
VOT258,Adalynn,Porter,53,F,AZ,Republican,adalynn.porter@email.com,2003-04-20,2024-11-05,10/12/2024 13:45:57
VOT2580,Virginia,Harrison,43,F,MS,Republican,virginia.harrison@email.com,2009-08-15,2024-11-05,1/27/2024 11:01:37
VOT2581,Jeremy,Gibson,35,M,UT,Independent,jeremy.gibson@email.com,2014-12-28,2020-11-03,11/19/2023 18:59:23
VOT2582,Frances,McDonald,60,F,KS,Democrat,frances.mcdonald@email.com,1998-05-10,2024-11-05,1/7/2023 23:20:00
VOT2583,Phillip,Cruz,39,M,NE,Republican,phillip.cruz@email.com,2011-09-22,2024-11-05,2/20/2025 4:16:23
VOT2584,Susan,Marshall,51,F,NM,Independent,susan.marshall@email.com,2004-02-05,2022-11-08,7/30/2024 23:22:23
VOT2585,Louis,Owens,46,M,WV,Democrat,louis.owens@email.com,2008-06-18,2024-11-05,5/10/2024 12:35:41
VOT2586,Dorothy,Johnston,32,F,ID,Republican,dorothy.johnston@email.com,2016-10-30,2024-11-05,8/1/2024 1:41:44
VOT2587,Patrick,Murray,54,M,HI,Independent,patrick.murray@email.com,2001-03-15,2024-11-05,11/24/2023 5:51:35
VOT2588,Rose,Freeman,44,F,NH,Democrat,rose.freeman@email.com,2009-07-25,2020-11-03,4/20/2024 22:29:41
VOT2589,Willie,Wells,38,M,ME,Republican,willie.wells@email.com,2012-12-08,2024-11-05,6/14/2024 2:41:35
VOT259,Rhett,Hunter,35,M,MA,Independent,rhett.hunter@email.com,2014-08-05,2024-11-05,2/19/2024 17:58:25
VOT2590,Katherine,Webb,62,F,RI,Independent,katherine.webb@email.com,1994-04-20,2024-11-05,5/1/2024 0:30:12
VOT2591,Terry,Simpson,28,M,MT,Democrat,terry.simpson@email.com,2019-08-05,2022-11-08,1/14/2023 11:52:45
VOT2592,Amy,Stevens,47,F,DE,Republican,amy.stevens@email.com,2007-01-18,2024-11-05,3/30/2024 7:23:22
VOT2593,Harold,Tucker,42,M,SD,Independent,harold.tucker@email.com,2010-05-30,2024-11-05,4/11/2025 18:02:01
VOT2594,Christine,Porter,36,F,ND,Democrat,christine.porter@email.com,2013-10-12,2024-11-05,1/24/2023 18:53:27
VOT2595,Gerald,Hunter,55,M,AK,Republican,gerald.hunter@email.com,2001-02-25,2020-11-03,4/26/2024 17:58:52
VOT2596,Debra,Hicks,40,F,VT,Independent,debra.hicks@email.com,2012-07-08,2024-11-05,1/22/2025 19:46:09
VOT2597,Arthur,Crawford,33,M,WY,Democrat,arthur.crawford@email.com,2016-11-20,2024-11-05,1/7/2023 23:56:04
VOT2598,Jean,Henry,48,F,CA,Republican,jean.henry@email.com,2007-04-02,2022-11-08,4/5/2023 15:55:58
VOT2599,Bryan,Boyd,45,M,TX,Independent,bryan.boyd@email.com,2008-08-15,2024-11-05,8/18/2023 7:00:14
VOT260,Arya,Hicks,47,F,TN,Democrat,arya.hicks@email.com,2007-01-18,2024-11-05,12/28/2024 18:17:36
VOT2600,Kathryn,Mason,39,F,FL,Democrat,kathryn.mason@email.com,2011-12-28,2024-11-05,4/2/2023 16:14:40
VOT2601,Austin,Morales,61,M,NY,Republican,austin.morales@email.com,1995-05-10,2024-11-05,2/12/2025 0:46:59
VOT2602,Denise,Kennedy,30,F,PA,Independent,denise.kennedy@email.com,2018-09-22,2020-11-03,1/2/2023 19:22:11
VOT2603,Willie,Warren,50,M,IL,Democrat,willie.warren@email.com,2004-02-05,2024-11-05,2/17/2024 18:55:51
VOT2604,Rachel,Dixon,43,F,OH,Republican,rachel.dixon@email.com,2009-06-18,2024-11-05,9/23/2024 5:01:36
VOT2605,Aaron,Ramos,37,M,MI,Independent,aaron.ramos@email.com,2013-10-30,2022-11-08,8/20/2024 15:19:41
VOT2606,Judy,Reyes,58,F,NC,Democrat,judy.reyes@email.com,2002-03-15,2024-11-05,2/15/2025 3:20:13
VOT2607,Jonathan,Burns,34,M,GA,Republican,jonathan.burns@email.com,2015-07-25,2024-11-05,1/30/2024 17:59:59
VOT2608,Carolyn,Gordon,49,F,VA,Independent,carolyn.gordon@email.com,2006-12-08,2024-11-05,1/31/2025 1:57:33
VOT2609,Eugene,Shaw,44,M,WA,Democrat,eugene.shaw@email.com,2009-04-20,2020-11-03,8/1/2025 17:07:04
VOT261,Enzo,Crawford,60,M,MO,Republican,enzo.crawford@email.com,1998-05-30,2020-11-03,10/2/2024 11:14:23
VOT2610,Sara,Holmes,31,F,AZ,Republican,sara.holmes@email.com,2017-08-05,2024-11-05,2/19/2023 16:40:51
VOT2611,Arthur,Rice,52,M,MA,Independent,arthur.rice@email.com,2004-01-18,2024-11-05,12/20/2024 20:03:40
VOT2612,Madison,Robertson,46,F,TN,Democrat,madison.robertson@email.com,2008-05-30,2022-11-08,1/5/2025 16:42:28
VOT2613,Gabriel,Hunt,38,M,MO,Republican,gabriel.hunt@email.com,2012-10-12,2024-11-05,12/18/2023 11:49:07
VOT2614,Samantha,Black,60,F,MD,Independent,samantha.black@email.com,1998-02-25,2024-11-05,1/18/2025 12:10:42
VOT2615,Albert,Daniels,41,M,CO,Democrat,albert.daniels@email.com,2010-07-08,2024-11-05,10/26/2023 17:29:33
VOT2616,Patricia,Palmer,35,F,OR,Republican,patricia.palmer@email.com,2014-11-20,2020-11-03,12/9/2023 9:22:40
VOT2617,Terry,Mills,53,M,NV,Independent,terry.mills@email.com,2003-04-02,2024-11-05,8/18/2023 18:06:22
VOT2618,Amy,Nichols,47,F,CT,Democrat,amy.nichols@email.com,2007-08-15,2024-11-05,1/4/2024 14:29:22
VOT2619,Willie,Grant,40,M,NJ,Republican,willie.grant@email.com,2012-12-28,2022-11-08,5/7/2025 19:53:44
VOT262,Melody,Henry,33,F,MD,Independent,melody.henry@email.com,2016-09-12,2024-11-05,10/23/2024 15:11:54
VOT2620,Diana,Knight,29,F,IN,Independent,diana.knight@email.com,2018-05-10,2024-11-05,4/21/2024 12:20:30
VOT2621,Gerald,Ferguson,48,M,WI,Democrat,gerald.ferguson@email.com,2007-09-22,2024-11-05,3/10/2025 9:45:37
VOT2622,Kelly,Rose,42,F,SC,Republican,kelly.rose@email.com,2010-02-05,2024-11-05,8/6/2023 13:44:57
